,Date,Open,High,Low,Close,Adj Close,Volume,PreviousDayClosingPrice,ClosingPriceChange,ClosePricePercentChange,MA50,MA200,PreviousDayVolume,VolumeChange,VolumePercentChange
0,2002-05-23,1.1564290523529053,1.2428569793701172,1.1457140445709229,1.1964290142059326,1.1964290142059326,104790000,,,,,,,,
1,2002-05-24,1.214285969734192,1.225000023841858,1.1971429586410522,1.2100000381469729,1.2100000381469729,11104800,1.1964290142059326,0.013571023941040261,0.011342941185731314,,,104790000.0,-93685200.0,-0.8940280561122245
2,2002-05-28,1.2135709524154663,1.2321430444717407,1.157142996788025,1.157142996788025,1.157142996788025,6609400,1.2100000381469729,-0.052857041358947976,-0.043683503878144236,,,11104800.0,-4495400.0,-0.4048159354513363
3,2002-05-29,1.1642860174179075,1.1642860174179075,1.0857139825820925,1.1035710573196411,1.1035710573196411,6757800,1.157142996788025,-0.05357193946838379,-0.046296732225047155,,,6609400.0,148400.0,0.02245287015462827
4,2002-05-30,1.1078569889068604,1.1078569889068604,1.0714290142059326,1.0714290142059326,1.0714290142059326,10154200,1.1035710573196411,-0.032142043113708496,-0.029125485758728753,,,6757800.0,3396400.0,0.5025896001657344
5,2002-05-31,1.0785709619522097,1.0785709619522097,1.0714290142059326,1.076429009437561,1.076429009437561,8464400,1.0714290142059326,0.004999995231628418,0.004666660287647728,,,10154200.0,-1689800.0,-0.16641389769750448
6,2002-06-03,1.0800000429153442,1.1492860317230225,1.076429009437561,1.1285710334777832,1.1285710334777832,3151400,1.076429009437561,0.05214202404022217,0.04843981682309595,,,8464400.0,-5313000.0,-0.6276877274230896
7,2002-06-04,1.135714054107666,1.1399999856948853,1.1107139587402344,1.1178569793701172,1.1178569793701172,3105200,1.1285710334777832,-0.010714054107666016,-0.009493468988522435,,,3151400.0,-46200.0,-0.01466015104398044
8,2002-06-05,1.1107139587402344,1.1592860221862793,1.1071430444717407,1.147143006324768,1.147143006324768,1531600,1.1178569793701172,0.02928602695465088,0.02619836660245456,,,3105200.0,-1573600.0,-0.5067628494138864
9,2002-06-06,1.149999976158142,1.2321430444717407,1.1485710144042969,1.182142972946167,1.182142972946167,2305800,1.147143006324768,0.034999966621398926,0.030510552240153865,,,1531600.0,774200.0,0.5054844606946984
10,2002-06-07,1.1778570413589478,1.1778570413589478,1.1035710573196411,1.1185710430145264,1.1185710430145264,1369200,1.182142972946167,-0.06357192993164062,-0.05377685388866715,,,2305800.0,-936600.0,-0.4061930783242259
11,2002-06-10,1.1349999904632568,1.1749999523162842,1.1342860460281372,1.1564290523529053,1.1564290523529053,484400,1.1185710430145264,0.037858009338378906,0.03384497531453379,,,1369200.0,-884800.0,-0.6462167689161554
12,2002-06-11,1.1564290523529053,1.1885709762573242,1.1285710334777832,1.1535710096359253,1.1535710096359253,1003800,1.1564290523529053,-0.0028580427169799805,-0.0024714380109742695,,,484400.0,519400.0,1.0722543352601157
13,2002-06-12,1.1535710096359253,1.182142972946167,1.089285969734192,1.092857003211975,1.092857003211975,1799000,1.1535710096359253,-0.060714006423950195,-0.05263135595190793,,,1003800.0,795200.0,0.792189679218968
14,2002-06-13,1.1042859554290771,1.122143030166626,1.0800000429153442,1.0828570127487185,1.0828570127487185,2567600,1.092857003211975,-0.009999990463256614,-0.009150319240180615,,,1799000.0,768600.0,0.42723735408560315
15,2002-06-14,1.082142949104309,1.0857139825820925,0.9800000190734864,0.98642897605896,0.98642897605896,4783800,1.0828570127487185,-0.09642803668975852,-0.08904964880357202,,,2567600.0,2216200.0,0.8631406761177753
16,2002-06-17,1.01357102394104,1.0592859983444214,0.917856991291046,0.9221429824829102,0.9221429824829102,4855200,0.98642897605896,-0.0642859935760498,-0.06517042294609898,,,4783800.0,71400.0,0.014925373134328401
17,2002-06-18,0.9385709762573242,0.9392859935760498,0.8421429991722107,0.9107139706611632,0.9107139706611632,10808000,0.9221429824829102,-0.011429011821746937,-0.012393969307204156,,,4855200.0,5952800.0,1.2260668973471742
18,2002-06-19,0.9114289879798888,0.9964290261268616,0.892857015132904,0.951429009437561,0.951429009437561,5482400,0.9107139706611632,0.040715038776397816,0.04470672471054704,,,10808000.0,-5325600.0,-0.4927461139896373
19,2002-06-20,0.9714289903640748,1.0399999618530271,0.949999988079071,0.957143008708954,0.957143008708954,6111000,0.951429009437561,0.005713999271392933,0.00600570217505858,,,5482400.0,628600.0,0.11465781409601639
20,2002-06-21,0.982142984867096,0.9892860054969788,0.9478570222854614,0.979286015033722,0.979286015033722,2346400,0.957143008708954,0.022143006324768066,0.023134480556500803,,,6111000.0,-3764600.0,-0.616036655211913
21,2002-06-24,0.979286015033722,1.0142860412597656,0.957143008708954,0.9785709977149964,0.9785709977149964,2567600,0.979286015033722,-0.0007150173187255859,-0.0007301414579079513,,,2346400.0,221200.0,0.09427207637231505
22,2002-06-25,0.9885709881782532,1.0071430206298828,0.947143018245697,0.9642860293388368,0.9642860293388368,3941000,0.9785709977149964,-0.014284968376159668,-0.014597784329921537,,,2567600.0,1373400.0,0.534896401308615
23,2002-06-26,0.9635710120201112,0.9964290261268616,0.9214289784431458,0.9885709881782532,0.9885709881782532,2924600,0.9642860293388368,0.024284958839416393,0.025184393531105576,,,3941000.0,-1016400.0,-0.2579040852575488
24,2002-06-27,1.0092860460281372,1.0185710191726685,0.942857027053833,0.9435709714889526,0.9435709714889526,3817800,0.9885709881782532,-0.04500001668930054,-0.045520268374683925,,,2924600.0,893200.0,0.30540928674006707
25,2002-06-28,0.9607139825820924,1.01357102394104,0.9607139825820924,0.9992859959602356,0.9992859959602356,9234400,0.9435709714889526,0.05571502447128296,0.059046988678938206,,,3817800.0,5416600.0,1.418775210854419
26,2002-07-01,1.0,1.0464290380477903,0.9928569793701172,1.027856945991516,1.027856945991516,4585000,0.9992859959602356,0.028570950031280296,0.02859136438095078,,,9234400.0,-4649400.0,-0.5034869617950273
27,2002-07-02,1.0535709857940674,1.1950000524520874,1.0392860174179075,1.1728570461273191,1.1728570461273191,9020200,1.027856945991516,0.14500010013580322,0.1410703120714234,,,4585000.0,4435200.0,0.9673282442748092
28,2002-07-03,1.1785709857940674,1.214285969734192,1.1178569793701172,1.214285969734192,1.214285969734192,4957400,1.1728570461273191,0.04142892360687278,0.03532308028814568,,,9020200.0,-4062800.0,-0.45041129908427746
29,2002-07-05,1.214285969734192,1.2992860078811646,1.2135709524154663,1.2764290571212769,1.2764290571212769,2003400,1.214285969734192,0.06214308738708496,0.051176649435131116,,,4957400.0,-2954000.0,-0.5958768709404123
30,2002-07-08,1.2521430253982544,1.2521430253982544,1.167857050895691,1.1757140159606934,1.1757140159606934,1953000,1.2764290571212769,-0.1007150411605835,-0.07890375152358686,,,2003400.0,-50400.0,-0.02515723270440251
31,2002-07-09,1.1749999523162842,1.1964290142059326,1.114285945892334,1.160714030265808,1.160714030265808,2935800,1.1757140159606934,-0.014999985694885254,-0.012758192461139073,,,1953000.0,982800.0,0.5032258064516129
32,2002-07-10,1.1614290475845337,1.1785709857940674,1.1321430206298828,1.163571000099182,1.163571000099182,1554000,1.160714030265808,0.0028569698333738014,0.002461389936606162,,,2935800.0,-1381800.0,-0.4706723891273248
33,2002-07-11,1.1542860269546509,1.2785710096359253,1.1328569650650024,1.269286036491394,1.269286036491394,2529800,1.163571000099182,0.10571503639221214,0.09085396282925662,,,1554000.0,975800.0,0.627927927927928
34,2002-07-12,1.2785710096359253,1.2799999713897705,1.207142949104309,1.2078570127487185,1.2078570127487185,2837800,1.269286036491394,-0.06142902374267556,-0.048396517393730965,,,2529800.0,308000.0,0.12174875484227998
35,2002-07-15,1.2428569793701172,1.2485710382461548,1.076429009437561,1.1428569555282593,1.1428569555282593,4239200,1.2078570127487185,-0.0650000572204592,-0.05381436422887398,,,2837800.0,1401400.0,0.49383325111001475
36,2002-07-16,1.152856945991516,1.157142996788025,1.1042859554290771,1.1264289617538452,1.1264289617538452,1941800,1.1428569555282593,-0.016427993774414062,-0.014374496908775902,,,4239200.0,-2297400.0,-0.5419418758256275
37,2002-07-17,1.1449999809265137,1.163571000099182,1.0757139921188354,1.089285969734192,1.089285969734192,1261400,1.1264289617538452,-0.03714299201965332,-0.032974109580618194,,,1941800.0,-680400.0,-0.35039653929343906
38,2002-07-18,1.1171430349349976,1.166429042816162,1.1107139587402344,1.1492860317230225,1.1492860317230225,2899400,1.089285969734192,0.060000061988830566,0.055082011203607006,,,1261400.0,1638000.0,1.2985571587125415
39,2002-07-19,1.152856945991516,1.160714030265808,1.122143030166626,1.159999966621399,1.159999966621399,1792000,1.1492860317230225,0.010713934898376465,0.009322252774893736,,,2899400.0,-1107400.0,-0.38194109126026077
40,2002-07-22,1.135714054107666,1.179286003112793,1.1150000095367432,1.170714020729065,1.170714020729065,1993600,1.159999966621399,0.010714054107666016,0.009236253806861328,,,1792000.0,201600.0,0.11250000000000004
41,2002-07-23,1.176429033279419,1.2135709524154663,1.1307140588760376,1.1464289426803589,1.1464289426803589,1577800,1.170714020729065,-0.024285078048706055,-0.0207438175495519,,,1993600.0,-415800.0,-0.2085674157303371
42,2002-07-24,1.1464289426803589,1.1592860221862793,1.0742859840393066,1.114285945892334,1.114285945892334,3355800,1.1464289426803589,-0.0321429967880249,-0.02803749590696336,,,1577800.0,1778000.0,1.126885536823425
